what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1471831089209
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1471831089210
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1471831089223
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1471831089244
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1471831089272
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1471831089273
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1471831089306
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1471831089327
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1471831089458
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1471831089490
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1471831089659
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1471831089722
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1471831089778
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1471831089871
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1471831089923
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1471831089951
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1471831089952
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1471831090108
os,sysinfo,,,"win32",1471831090112
arch,sysinfo,,,"x86_64",1471831090112
ws,sysinfo,,,"win32",1471831090112
locale,sysinfo,,,"zh_CN",1471831090112
processors,sysinfo,,,"2",1471831090112
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1471831090112
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1471831090112
java.specification.name,sysinfo,,,"Java Platform API Specification",1471831090112
java.specification.vendor,sysinfo,,,"Oracle Corporation",1471831090112
java.specification.version,sysinfo,,,"1.7",1471831090112
java.vendor,sysinfo,,,"Oracle Corporation",1471831090112
java.version,sysinfo,,,"1.7.0_25",1471831090112
java.vm.info,sysinfo,,,"mixed mode",1471831090112
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1471831090112
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1471831090112
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1471831090112
java.vm.specification.version,sysinfo,,,"1.7",1471831090112
java.vm.vendor,sysinfo,,,"Oracle Corporation",1471831090112
java.vm.version,sysinfo,,,"23.25-b01",1471831090112
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1471831091293
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1471831093692
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1471831093783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471831100324
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1471831101203
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1471831101632
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1471831102134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471831234330
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1471831238209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471831238900
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1471831241401
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1471831249800
